"category","products","law","profit","due","bools","date","bools2_list","structure"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-90-85-85-80/50(종가)",5.1,"3년/6개월","비보장",2020-10-21,"미상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-90-85-80-65(NO K.I)",4.2,"3년/6개월","비보장",2020-10-21,"미상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가)",4.4,"3년/6개월","비보장",2020-10-21,"미상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","87-87-82-82-80-80/47(종가)",4.2,"3년/6개월","비보장",2020-10-21,"미상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-87-87-82-80/55(종가),리자드배리어87%,82%",5.2,"3년/6개월","비보장",2020-10-21,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",7.7,"3년/6개월","비보장",2020-10-21,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","85-85-85-80-80-60(NO K.I)",4.3,"3년/6개월","비보장",2020-10-16,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-95-90-90-85-85/55(종가)",6,"3년/6개월","비보장",2020-10-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-85-85-80-65(NO K.I)",5.15,"3년/6개월","비보장",2020-10-16,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","95-90-90-85-85-80/55(종가)",4.5,"3년/6개월","비보장",2020-10-16,"상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","92-90-90-87-87-82/52(종가)",5.4,"3년/6개월","비보장",2020-10-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/45(종가)",4.4,"3년/6개월","비보장",2020-10-16,"상환","스텝다운"
"원금비보장종목형","SK하이닉스--HSCEI--S&P500","90-90-85-85-80-80/50(종가),리자드배리어85%,80%",7,"3년/6개월","비보장",2020-10-16,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",6,"3년/6개월","비보장",2020-10-16,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","80-80-80-75-75-75/50(종가)",4.2,"3년/6개월","비보장",2020-10-12,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-95-90-90-85-85/55(종가)",6.3,"3년/6개월","비보장",2020-10-12,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-90-85-80-65(NO K.I)",4.92,"3년/6개월","비보장",2020-10-12,"상환","월지급식 파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-87-82/52(종가)",5.3,"3년/6개월","비보장",2020-10-12,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-90-85-85-80/45(종가)",4.7,"3년/6개월","비보장",2020-10-12,"상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-87-87-82-80/52(종가),리자드배리어87%,82%",6,"3년/6개월","비보장",2020-10-12,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-92-87-87-82-82/47(종가)",4.7,"3년/6개월","비보장",2020-09-29,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","80-80-80-80-80-80/50(종가)",4,"3년/6개월","비보장",2020-09-29,"미상환","픽스드배리어"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","92-90-87-87-80-65(NO K.I)",5.01,"2년/4개월","비보장",2020-09-29,"상환","파워스텝다운"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어85%,80%",7,"3년/6개월","비보장",2020-09-29,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",6.1,"3년/6개월","비보장",2020-09-29,"미상환","멀티배리어리자드"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-90-85-85-80/50(종가)",5,"3년/6개월","비보장",2020-09-25,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-87-87-82-82-80/52(종가)",4.32,"3년/4개월","비보장",2020-09-25,"상환","스텝다운"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어85%,80%",8,"3년/6개월","비보장",2020-09-25,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-87-87-82-80/52(종가),리자드배리어87%,82%",6.5,"3년/6개월","비보장",2020-09-25,"미상환","멀티배리어리자드"
"원금부분지급형","NETFLIX--삼성전자","조기상환:97-95-95-90, 만기상환:만기상환기준비율 90%부터 손실률 결정",12.81,"6개월/최초3개월이후(포함)1개월단위","부분지급",2020-09-25,"상환","부분보장/조기상환형"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","85-85-85-80-80-80/50(종가)",4,"3년/6개월","비보장",2020-09-23,"미상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-90-85-85-85-80-80-80/50(종가)",4.8,"3년/4개월","비보장",2020-09-23,"상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",6.7,"3년/6개월","비보장",2020-09-23,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6,"3년/6개월","비보장",2020-09-23,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-85-85-85-80-65(NO K.I)",4.2,"3년/6개월","비보장",2020-09-18,"상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","85-85-85-80-80-80/50(종가)",4.8,"3년/6개월","비보장",2020-09-18,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-92-92-87-87-87-82-82-82/52(종가)",5.22,"3년/4개월","비보장",2020-09-18,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-85-85-80-65(NO K.I)",5.01,"2년/4개월","비보장",2020-09-18,"미상환","파워스텝다운"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어85%,80%",8.6,"3년/6개월","비보장",2020-09-18,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/52(종가),리자드배리어85%,80%",6.3,"3년/6개월","비보장",2020-09-18,"상환","멀티배리어리자드"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","85-85-85-80-80-80/50(종가)",5.2,"3년/6개월","비보장",2020-09-16,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-90-85-85-85-80-80-80/50(종가)",5.55,"3년/4개월","비보장",2020-09-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I)",4.8,"2년/4개월","비보장",2020-09-16,"미상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6.5,"3년/6개월","비보장",2020-09-16,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",7,"3년/6개월","비보장",2020-09-16,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","95-95-90-85-85-80/55(종가)",5.01,"3년/6개월","비보장",2020-09-11,"상환","월지급식 스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/50(종가)",5,"3년/6개월","비보장",2020-09-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-87-82/52(종가),리자드배리어87%,82%",4.8,"3년/6개월","비보장",2020-09-11,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6.2,"3년/6개월","비보장",2020-09-11,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",7,"3년/6개월","비보장",2020-09-11,"상환","멀티배리어리자드"
"원금부분지급형","FACEBOOK--삼성전자","조기상환:97-95-95-90, 만기상환:만기상환기준비율 90%부터 손실률 결정",10.2,"6개월/최초3개월이후(포함)1개월단위","부분지급",2020-09-11,"미상환","부분보장/조기상환형"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-90-85-85-80/55(종가),리자드배리어85%,80%",4.8,"3년/6개월","비보장",2020-09-09,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","95-90-90-85-85-80/50(종가)",5.5,"3년/6개월","비보장",2020-09-09,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","92-92-92-87-87-87-82-82-82/52(종가)",4.5,"3년/4개월","비보장",2020-09-09,"상환","스텝다운"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어85%,80%",9.2,"3년/6개월","비보장",2020-09-09,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-87-87-82-80/55(종가),리자드배리어87%,82%",7.1,"3년/6개월","비보장",2020-09-09,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-87-82/52(종가),리자드배리어87%,82%",4.2,"3년/6개월","비보장",2020-09-04,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-85-80/50(종가)",4.75,"3년/6개월","비보장",2020-09-04,"미상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",6.5,"3년/6개월","비보장",2020-09-04,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-87-87-82-80/52(종가),리자드배리어87%,82%",9,"3년/6개월","비보장",2020-09-04,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",4.4,"3년/6개월","비보장",2020-09-02,"미상환","멀티리자드배리어"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-95-90-90-85-85/45(종가)",4.5,"3년/6개월","비보장",2020-09-02,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","95-92-92-90-90-90-87-82-80/52(종가)",5.22,"3년/4개월","비보장",2020-09-02,"상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6,"3년/6개월","비보장",2020-09-02,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","92-90-90-87-82-80/55(종가),리자드배리어87%,82%",7,"3년/6개월","비보장",2020-09-02,"상환","멀티배리어리자드"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","95-90-90-85-80-65(NO K.I)",4.71,"3년/6개월","비보장",2020-08-28,"상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","92-90-85-80-80-75/52(종가)",5.1,"3년/6개월","비보장",2020-08-28,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","92-90-90-87-87-87-82-82-80/52(종가)",4.32,"3년/4개월","비보장",2020-08-28,"상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",6.3,"3년/6개월","비보장",2020-08-28,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-87-82-82-80/52(종가),리자드배리어87%,82%",7.5,"3년/6개월","비보장",2020-08-28,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/50(종가)",6.2,"3년/6개월","비보장",2020-08-13,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-85-85-80-80-75/50(종가)",5.1,"3년/6개월","비보장",2020-08-13,"상환","스텝다운"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",7.3,"3년/6개월","비보장",2020-08-13,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","95-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6,"3년/6개월","비보장",2020-08-13,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-90-90-87-82-80/52(종가),리자드배리어87%,82%",5.5,"3년/6개월","비보장",2020-08-12,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500","92-90-90-85-85-85-80-80-80/50(종가)",5.1,"3년/4개월","비보장",2020-08-12,"상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",6.8,"3년/6개월","비보장",2020-08-12,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-87-82-80-80/52(종가),리자드배리어87%,82%",8.2,"3년/6개월","비보장",2020-08-12,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/55(종가)",5.7,"3년/6개월","비보장",2020-08-07,"미상환","월지급식 스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-85-85-80-80-75/50(종가)",5.5,"3년/6개월","비보장",2020-08-07,"미상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6.1,"3년/6개월","비보장",2020-08-07,"미상환","멀티배리어리자드"
"원금부분지급형","NETFLIX--삼성전자","조기상환:97-95-95-90, 만기상환:만기상환기준비율 90%부터 손실률 결정",7.62,"6개월/최초3개월이후(포함)1개월단위","부분지급",2020-08-07,"미상환","부분보장/조기상환형"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","85-85-85-85-85-80/50(종가)",5,"3년/6개월","비보장",2020-08-05,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",5.2,"3년/6개월","비보장",2020-08-05,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가),리자드배리어85%,80%",7.2,"3년/6개월","비보장",2020-08-05,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-87-82-82-80/52(종가),리자드배리어87%,82%",8.6,"3년/6개월","비보장",2020-08-05,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","93-90-90-88-83-80/53(종가),리자드배리어88%,83%",5,"3년/6개월","비보장",2020-07-31,"상환","멀티배리어리자드"
"원금비보장종목형","SK하이닉스--S&P500--EUROSTOXX50","92-90-87-87-82-80/52(종가),리자드배리어87%,82%",7.8,"3년/6개월","비보장",2020-07-31,"미상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",6.2,"3년/6개월","비보장",2020-07-31,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/50(종가)",6,"3년/6개월","비보장",2020-07-29,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","87-87-82-82-80-80/52(종가)",5,"3년/6개월","비보장",2020-07-29,"미상환","스텝다운"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-75/55(종가),리자드배리어85%,80%",7.1,"3년/6개월","비보장",2020-07-29,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--SK하이닉스--EUROSTOXX50","92-90-87-82-82-80/52(종가),리자드배리어87%,82%",9,"3년/6개월","비보장",2020-07-29,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-65(NO K.I)",5.4,"3년/6개월","비보장",2020-07-24,"상환","월지급식 파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","93-90-88-83-80-80/53(종가),리자드배리어88%,83%",6,"3년/6개월","비보장",2020-07-24,"상환","멀티배리어리자드"
"원금비보장종목형","삼성전자--S&P500--EUROSTOXX50","90-90-85-85-80-65(NO K.I),리자드배리어85%,80%",7.1,"3년/6개월","비보장",2020-07-24,"상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-90-85-85-80/55(종가),리자드배리어85%,80%",5.5,"3년/6개월","비보장",2020-07-22,"미상환","멀티배리어리자드"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-80-80/50(종가)",5,"3년/6개월","비보장",2020-07-22,"상환","스텝다운"
"원금비보장종목형","삼성전자--SK하이닉스--S&P500","92-90-87-82-80-80/52(종가),리자드배리어87%,82%",9.6,"3년/6개월","비보장",2020-07-22,"상환","멀티배리어리자드"
"원금부분지급형","NETFLIX--NVIDIA","조기상환:97-95-95-90, 만기상환:만기상환기준비율 90%부터 손실률 결정",9,"6개월/최초3개월이후(포함)1개월단위","부분지급",2020-07-22,"미상환","부분보장/조기상환형"
