Symbol,Name,Industry,IndustryCode
600489,Zhongjin Gold Corp Ltd Class A,메탈&마이닝,512010.0
600655,Shanghai Yuyuan Tourist Mart Group Co Ltd Class A,부동산 운영 관리,601010.0
600157,Wintime Energy Co Ltd Class A,전기 유틸리티,591010.0
600482,China Shipbuilding Industry Group Power Co Ltd Class A,자동차 및 자동차 부품,531010.0
601699,Shanxi LuAn Environmental Energy Dev Co Ltd Class A,석유,501010.0
600733,BAIC BluePark New Energy Technology Co Ltd Class A,자동차 및 자동차 부품,531010.0
600517,State Grid Yingda Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600486,Jiangsu Yangnong Chemical Co Ltd Class A,화학,511010.0
601966,Shandong Linglong Tyre Co Ltd Class A,자동차 및 자동차 부품,531010.0
600161,Beijing Tiantan Biological Products Corp Ltd Class A,제약,562010.0
603613,Beijing United Information Technology Co Ltd Class A,다양한 소매업,534020.0
600141,HuBei XingFa Chemical Group Co Ltd Class A,화학,511010.0
600516,FangDa Carbon New Material Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
601607,Shanghai Pharmaceuticals Holding Co Ltd Class A,식품 및 약품소매,543010.0
600499,Keda Industrial Group Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
601456,Guolian Securities Co Ltd Class A,투자은행 및 서비스,551020.0
600160,Zhejiang Juhua Co Ltd Class A,화학,511010.0
605117,Ningbo Deye Technology Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
603939,Yifeng Pharmacy Chain Co Ltd Class A,식품 및 약품소매,543010.0
688122,Western Superconducting Technologies Co Ltd Class A,메탈&마이닝,512010.0
601077,Chongqing Rural Commercial Bank Co Ltd Class A,은행,551010.0
603267,Beijing Yuanliu Hongyuan Electronic Technology Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600705,AVIC Industry Finance Holdings Co Ltd Class A,은행,551010.0
603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,헬스케어 업체 및 서비스,561020.0
601108,Caitong Securities Co Ltd Class A,투자은행 및 서비스,551020.0
601933,Yonghui Superstores Co Ltd Class A,식품 및 약품소매,543010.0
600377,Jiangsu Expressway Co Ltd Class A,운송 인프라,524070.0
600848,Shanghai Lingang Holdings Co Ltd Class A,부동산 운영 관리,601010.0
603026,Shandong Shida Shenghua Chemical Group Co Ltd Class A,화학,511010.0
603606,Ningbo Orient Wires & Cables Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600004,Guangzhou Baiyun International Airport Co Ltd Class A,운송 인프라,524070.0
601872,China Merchants Energy Shipping Co Ltd Class A,화물 및 물류 서비스,524050.0
600862,Avic Aviation High Technology Co Ltd Class A,부동산 운영 관리,601010.0
603605,Proya Cosmetics Co Ltd Class A,"개인, 가정 용품 및 서비스",542010.0
601156,Eastern Air Logistics Co Ltd Class A,화물 및 물류 서비스,524050.0
601198,Dongxing Securities Co Ltd Class A,투자은행 및 서비스,551020.0
600027,Huadian Power International Corp Ltd Class A,전기 유틸리티,591010.0
603885,JUNEYAO AIRLINES Co Ltd Class A,운송업,524060.0
603517,Juewei Food Co Ltd Class A,식품 및 담배,541020.0
601991,Datang International Power Generation Co Ltd Class A,전기 유틸리티,591010.0
600372,China Avionics Systems Co Ltd Class A,우주항공 및 국방,521010.0
601168,Western Mining Co Ltd Class A,메탈&마이닝,512010.0
600096,Yunnan Yuntianhua Co Ltd Class A,화학,511010.0
601058,Sailun Group Co Ltd Class A,자동차 및 자동차 부품,531010.0
603185,Wuxi Shangji Automation Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600956,China Suntien Green Energy Corp Ltd Class A,천연가스 유틸리티,591020.0
603156,Hebei Yangyuan ZhiHui Beverage Co Ltd Class A,식품 및 담배,541020.0
603456,Zhejiang Jiuzhou Pharmaceutical Co Ltd Class A,화학,511010.0
603077,Sichuan Hebang Biotechnology Co Ltd Class A,화학,511010.0
601990,Nanjing Securities Co Ltd Class A,투자은행 및 서비스,551020.0
603345,Anjoy Foods Group Co Ltd Class A,식품 및 담배,541020.0
600642,Shenergy Co Ltd Class A,복합 유틸리티,591040.0
600038,Avicopter PLC Class A,우주항공 및 국방,521010.0
601162,Tianfeng Securities Co Ltd Class A,투자은행 및 서비스,551020.0
600859,Wangfujing Group Co Ltd Class A,다양한 소매업,534020.0
601696,BOC International China Co Ltd Class A,투자은행 및 서비스,551020.0
600299,Bluestar Adisseo Co Class A,식품 및 담배,541020.0
603087,Gan & Lee Pharmaceuticals Class A,제약,562010.0
601577,Bank of Changsha Co Ltd Class A,은행,551010.0
600399,Fushun Special Steel Co Ltd Class A,메탈&마이닝,512010.0
601880,Liaoning Port Co Ltd Class A,운송 인프라,524070.0
600663,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd Class A,부동산 운영 관리,601010.0
600487,Hengtong Optic-Electric Co Ltd Class A,커뮤니케이션 및 네트워킹,571020.0
600369,Southwest Securities Co Ltd Class A,투자은행 및 서비스,551020.0
601866,COSCO SHIPPING Development Co Ltd Class A,은행,551010.0
603338,Zhejiang Dingli Machinery Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600177,Youngor Group Co Ltd Class A,섬유 및 의류,532020.0
601828,Red Star Macalline Group Corp Ltd Class A,전문품 상점,534030.0
601298,Qingdao Port International Co Ltd Class A,운송 인프라,524070.0
600109,Sinolink Securities Co Ltd Class A,투자은행 및 서비스,551020.0
600170,Shanghai Construction Group Co Ltd Class A,건설 및 엔지니어링,522010.0
600378,Haohua Chemical Science & Technology Corp Ltd Class A,화학,511010.0
600392,Shenghe Resources Holding Co Ltd Class A,메탈&마이닝,512010.0
601231,Universal Scientific Industrial Shanghai Co Ltd Class A,전자 장비 및 부품,571040.0
600079,Humanwell Healthcare Group Co Ltd Class A,제약,562010.0
603565,Shanghai Zhonggu Logistics Co Ltd Class A,화물 및 물류 서비스,524050.0
600985,Huaibei Mining Holdings Co Ltd Class A,화학,511010.0
688006,Zhejiang HangKe Technology Incorporated Co Class A,"건설장비 및 대형차, 기차, 배",521020.0
600258,BTG Hotels Group Co Ltd Class A,호텔 및 엔터테인먼트,533010.0
600021,SHANGHAI ELECTRIC POWER CO LTD Class A,전기 유틸리티,591010.0
688188,Shanghai Friendess Electronic Technology Corp Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600968,CNOOC Energy Technology & Services Ltd Class A,오일 및 가스 장비 및 서비스,501030.0
600118,China Spacesat Co Ltd Class A,우주항공 및 국방,521010.0
688390,GoodWe Technologies Co Ltd Class A,재생에너지,502010.0
600871,Sinopec Oilfield Service Corp Class A,오일 및 가스 장비 및 서비스,501030.0
600521,Zhejiang Huahai Pharmaceutical Co Ltd Class A,제약,562010.0
600637,Oriental Pearl Group Co Ltd Class A,미디어 및 출판,533020.0
600688,Sinopec Shanghai Petrochemical Co Ltd Class A,오일 및 가스,501020.0
601158,Chongqing Water Group Co Ltd Class A,수도 유틸리티,591030.0
600549,Xiamen Tungsten Co Ltd Class A,메탈&마이닝,512010.0
688185,CanSino Biologics Inc Class A,제약,562010.0
600704,Wuchan Zhongda Group Co Ltd Class A,화물 및 물류 서비스,524050.0
603127,Joinn Laboratories China Co Ltd Class A,생명과학 및 메디컬 리서치,562020.0
603596,Bethel Automotive Safety Systems Co Ltd Class A,자동차 및 자동차 부품,531010.0
603712,TianJin 712 Communication & Broadcasting Co Ltd Class A,커뮤니케이션 및 네트워킹,571020.0
688002,Raytron Technology Co Ltd Class A,반도체 및 반도체 장비,571010.0
603233,DaShenLin Pharmaceutical Group Co Ltd Class A,식품 및 약품소매,543010.0
603658,Autobio Diagnostics Co Ltd Class A,헬스케어 장비 및 용품,561010.0
600872,Jonjee Hi-tech Industrial and Commercial Holding Co Ltd Class A,식품 및 담배,541020.0
600348,Shan XI Hua Yang Group New Energy Co Ltd Class A,석유,501010.0
600801,Huaxin Cement Co Ltd Class A,건축 자재,512020.0
600153,Xiamen C&D Inc Class A,다양한 산업재 도매업,522020.0
600418,Anhui Jianghuai Automobile Group Corp Ltd Class A,자동차 및 자동차 부품,531010.0
603678,Fujian Torch Electron Technology Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600143,Kingfa Sci&Tech Co Ltd Class A,화학,511010.0
600315,Shanghai Jahwa United Co Ltd Class A,"개인, 가정 용품 및 서비스",542010.0
603228,Shenzhen Kinwong Electronic Co Ltd Class A,반도체 및 반도체 장비,571010.0
600338,Tibet Summit Resources Co Ltd Class A,메탈&마이닝,512010.0
600350,Shandong Hi-speed Co Ltd Class A,건설 및 엔지니어링,522010.0
603786,Keboda Technology Co Ltd Class A,자동차 및 자동차 부품,531010.0
600398,HLA GROUP CORP LTD Class A,섬유 및 의류,532020.0
600711,Chengtun Mining Group Co Ltd Class A,메탈&마이닝,512010.0
601665,Qilu Bank Co Ltd Class A,은행,551010.0
601016,CECEP Wind-Power Corp Class A,전기 유틸리티,591010.0
601179,China XD Electric Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600497,Yunnan Chihong Zinc & Germanium Co Ltd Class A,메탈&마이닝,512010.0
601666,Pingdingshan Tianan Coal Mining Co Ltd Class A,석유,501010.0
600271,Aisino Co Ltd Class A,소프트웨어 및 IT서비스,572010.0
603638,Yantai Eddie Precision Machinery Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600739,Liaoning Cheng Da Co Ltd Class A,제약,562010.0
600208,Xinhu Zhongbao Co Ltd Class A,부동산 운영 관리,601010.0
600095,Xiangcai Co Ltd Class A,부동산 운영 관리,601010.0
600415,Zhejiang China Commodities City Group Co Ltd Class A,다양한 소매업,534020.0
600998,Jointown Pharmaceutical Group Co Ltd Class A,식품 및 약품소매,543010.0
603444,G-bits Network Technology Xiamen Co Ltd Class A,소프트웨어 및 IT서비스,572010.0
603489,Bafang Electric Suzhou Co Ltd Class A,자동차 및 자동차 부품,531010.0
603866,Toly Bread Co Ltd Class A,식품 및 담배,541020.0
601777,Lifan Technology Group Co Ltd Class A,자동차 및 자동차 부품,531010.0
600816,Anxin Trust Co Ltd Class A,투자은행 및 서비스,551020.0
600098,Guangzhou Development Group Inc Class A,전기 유틸리티,591010.0
600988,Chifeng Jilong Gold Mining Co Ltd Class A,메탈&마이닝,512010.0
600008,Beijing Capital Eco-Environment Protection Group Co Ltd Class A,수도 유틸리티,591030.0
600808,Maanshan Iron & Steel Co Ltd Class A,메탈&마이닝,512010.0
600483,Fujian Funeng Co Ltd Class A,전기 유틸리티,591010.0
600873,MeiHua Holdings Group Co Ltd Class A,식품 및 담배,541020.0
601997,Bank of Guiyang Co Ltd Class A,은행,551010.0
603236,Quectel Wireless Solutions Co Ltd Class A,통신 서비스,574010.0
600598,Heilongjiang Agriculture Co Ltd Class A,식품 및 담배,541020.0
601992,BBMG Corp Class A,건축 자재,512020.0
688208,Autel Intelligent Technology Corp Ltd Class A,자동차 및 자동차 부품,531010.0
600863,Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd Class A,전기 유틸리티,591010.0
601611,China Nuclear Engineering & Construction Corp Ltd Class A,건설 및 엔지니어링,522010.0
600909,Huaan Securities Co Ltd Class A,투자은행 및 서비스,551020.0
600673,Guangdong Hec Technology Holding Co Ltd Class A,메탈&마이닝,512010.0
688298,Zhejiang Orient Gene Biotech Co Ltd Class A,헬스케어 장비 및 용품,561010.0
600295,Inner Mongolia ERDOS Resources Co Ltd Class A,메탈&마이닝,512010.0
603218,Riyue Heavy Industry Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600066,Yutong Bus Co Ltd Class A,자동차 및 자동차 부품,531010.0
600282,Nanjing Iron & Steel Co Ltd Class A,메탈&마이닝,512010.0
601139,Shenzhen Gas Corp Ltd Class A,오일 및 가스,501020.0
600970,Sinoma International Engineering Co Ltd Class A,건설 및 엔지니어링,522010.0
600977,China Film Co Ltd Class A,미디어 및 출판,533020.0
601598,Sinotrans Ltd Class A,화물 및 물류 서비스,524050.0
600699,Ningbo Joyson Electronic Corp Class A,자동차 및 자동차 부품,531010.0
603858,Shandong Buchang Pharmaceuticals Co Ltd Class A,제약,562010.0
688139,Qingdao Haier Biomedical Co Ltd Class A,헬스케어 장비 및 용품,561010.0
600380,Joincare Pharmaceutical Group Industry Co Ltd Class A,제약,562010.0
688200,Beijing Huafeng Test & Control Technology Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600764,China Marine Information Electronics Co Ltd Class A,전자 장비 및 부품,571040.0
600316,Jiangxi Hongdu Aviation Industry Co Ltd Class A,우주항공 및 국방,521010.0
601212,Baiyin Nonferrous Group Co Ltd Class A,메탈&마이닝,512010.0
600248,Shaanxi Construction Engineering Group Corp Ltd Class A,오일 및 가스 장비 및 서비스,501030.0
600500,Sinochem International Corp Class A,화학,511010.0
600641,Shanghai Wanye Enterprises Co Ltd Class A,부동산 운영 관리,601010.0
600131,State Grid Information&Communication Co Ltd Class A,소프트웨어 및 IT서비스,572010.0
601118,China Hainan Rubber Industry Group Co Ltd Class A,자동차 및 자동차 부품,531010.0
601106,China First Heavy Industries Class A,"건설장비 및 대형차, 기차, 배",521020.0
600536,China National Software & Service Co Ltd Class A,소프트웨어 및 IT서비스,572010.0
603225,Xinfengming Group Co Ltd Class A,섬유 및 의류,532020.0
600895,Shanghai Zhangjiang Hi-Tech Park Development Co Ltd Class A,부동산 운영 관리,601010.0
601958,Jinduicheng Molybdenum Co Ltd Class A,메탈&마이닝,512010.0
600535,Tasly Pharmaceutical Group Co Ltd Class A,제약,562010.0
601099,Pacific Securities Co Ltd Class A,투자은행 및 서비스,551020.0
688055,InfoVision Optoelectronics Kunshan Co Ltd Class A,전자 장비 및 부품,571040.0
600511,China National Medicines Corp Ltd Class A,제약,562010.0
603868,Shanghai Flyco Electrical Appliance Co Ltd Class A,가정용품,532040.0
601001,Jinneng Holding Shanxi Coal Industry Co Ltd Class A,석유,501010.0
600867,Tonghua Dongbao Pharmaceutical Co Ltd Class A,생명과학 및 메디컬 리서치,562020.0
605111,Wuxi Nce Power Co Ltd Class A,반도체 및 반도체 장비,571010.0
600297,China Grand Automotive Services Group Co Ltd Class A,자동차 및 자동차 부품,531010.0
601969,Hainan Mining Co Ltd Class A,메탈&마이닝,512010.0
600583,Offshore Oil Engineering Co Ltd Class A,오일 및 가스 장비 및 서비스,501030.0
600546,Shanxi Coal International Energy Group Co Ltd Class A,건설 및 엔지니어링,522010.0
603733,Xianhe Co Ltd Class A,종이 및 임산물,513010.0
600566,Hubei Jumpcan Pharmaceutical Co Ltd Class A,제약,562010.0
600559,Hebei Hengshui Laobaigan Liquor Co Ltd Class A,음료,541010.0
601228,Guangzhou Port Co Ltd Class A,운송 인프라,524070.0
603098,Center International Group Co Ltd Class A,건축 자재,512020.0
600166,Beiqi Foton Motor Co Ltd Class A,자동차 및 자동차 부품,531010.0
601128,Jiangsu Changshu Rural Commercial Bank Co Ltd Class A,은행,551010.0
601928,Jiangsu Phoenix Publishing & Media Corp Ltd Class A,미디어 및 출판,533020.0
600246,Vantone Neo Development Group Co Ltd Class A,부동산 운영 관리,601010.0
688202,Shanghai Medicilon Inc Class A,생명과학 및 메디컬 리서치,562020.0
600116,Chongqing Three Gorges Water Conservancy and Electric Power Co Ltd Class A,전기 유틸리티,591010.0
603025,Beijing Dahao Technology Corp Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600026,COSCO Shipping Energy Transportation Co Ltd Class A,오일 및 가스 장비 및 서비스,501030.0
603713,Milkyway Chemical Supply Chain Service Co Ltd Class A,화물 및 물류 서비스,524050.0
600498,Fiberhome Telecommunication Technologies Co Ltd Class A,커뮤니케이션 및 네트워킹,571020.0
603650,Red Avenue New Materials Group Co Ltd Class A,화학,511010.0
600578,Beijing Jingneng Power Co Ltd Class A,전기 유틸리티,591010.0
600879,China Aerospace Times Electronics Co Ltd Class A,우주항공 및 국방,521010.0
603129,Zhejiang CFMoto Power Co Ltd Class A,자동차 및 자동차 부품,531010.0
600596,Zhejiang XinAn Chemical Industrial Group Co Ltd Class A,화학,511010.0
601778,Jinko Power Technology Co Ltd Class A,전기 유틸리티,591010.0
688289,Sansure Biotech Inc Class A,헬스케어 장비 및 용품,561010.0
603883,LBX Pharmacy Chain JSC Class A,식품 및 약품소매,543010.0
600827,Shanghai Bailian Group Co Ltd Class A,식품 및 약품소매,543010.0
600110,Nuode Investment Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600528,China Railway Hi-tech Industry Corp Ltd Class A,건설 및 엔지니어링,522010.0
688598,KBC Corporation Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600928,Bank of XiAn Co Ltd Class A,은행,551010.0
600277,Elion Energy Co Ltd Class A,화학,511010.0
601222,Jiangsu Linyang Energy Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
688385,Shanghai Fudan Microelectronics Group Co Ltd Class A,반도체 및 반도체 장비,571010.0
601908,Beijing Jingyuntong Technology Co Ltd Class A,반도체 및 반도체 장비,571010.0
600580,Wolong Electric Group Co Ltd Class A,"건설장비 및 대형차, 기차, 배",521020.0
600882,Shanghai Milkground Food Tech Co Ltd Class A,식품 및 담배,541020.0
600562,Glarun Technology Co Ltd Class A,커뮤니케이션 및 네트워킹,571020.0
600675,China Enterprise Co Ltd Class A,부동산 운영 관리,601010.0
