Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
KRO,Kronos Worldwide Inc,화학,511010.0,1,1,4,5,5,4,4,4,4,1,1,1
CCO,Clear Channel Outdoor Holdings Inc,미디어 및 출판,533020.0,0,0,0,4,4,5,5,5,5,5,5,5
ESRT,Empire State Realty Trust Inc Class A,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,5,5,5,5,5
HCC,Warrior Met Coal Inc,메탈&마이닝,512010.0,1,1,4,5,6,7,7,4,4,1,1,1
FCF,First Commonwealth Financial Corp,은행,551010.0,1,3,1,5,5,3,4,4,4,4,4,4
LZB,La-Z-Boy Inc,가정용품,532040.0,2,2,2,2,1,6,3,3,3,3,3,3
PMT,PennyMac Mortgage Investment Trust,주택 및 상업용 리츠,601020.0,1,3,3,1,6,1,1,1,1,11,11,11
PRLB,Proto Labs Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,2,3,1,1,1,1,1,1,11,11,11
VRE,Veris Residential Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,5,5,5,5,5
FRO,Frontline Ltd,오일 및 가스 장비 및 서비스,501030.0,2,0,0,0,0,0,0,0,0,0,12,12
GEF,Greif Inc Class A,용기 및 포장,513020.0,1,3,1,5,5,4,8,8,10,10,10,8
GEF,Greif Inc Class B,용기 및 포장,513020.0,1,3,1,5,5,4,8,8,10,10,10,8
CLS,Celestica Inc,전자 장비 및 부품,571040.0,0,0,0,0,4,5,5,5,5,5,0,0
GEL,Genesis Energy Units Class A,오일 및 가스 장비 및 서비스,501030.0,0,0,0,4,4,5,5,5,5,5,5,5
BHLB,Berkshire Hills Bancorp Inc,은행,551010.0,0,1,4,4,4,7,7,7,7,7,5,13
KRA,Kraton Corp,화학,511010.0,1,3,1,5,5,4,4,4,4,4,4,13
GNL,Global Net Lease Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,4,5,5,5,0,5,0,0
GES,Guess? Inc,전문품 상점,534030.0,1,3,1,3,3,3,3,3,3,3,3,3
AVNS,Avanos Medical Inc,헬스케어 장비 및 용품,561010.0,1,1,4,5,6,7,7,7,7,1,1,1
AIR,AAR Corp,우주항공 및 국방,521010.0,1,1,1,5,6,7,4,4,4,4,4,4
OXM,Oxford Industries Inc,섬유 및 의류,532020.0,1,3,1,5,3,3,3,4,4,8,8,4
OII,Oceaneering International Inc,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,12,12
LRN,Stride Inc,교육서비스,631010.0,2,2,2,2,1,6,6,6,6,6,6,6
