Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
F,Ford Motor Co,자동차 및 자동차 부품,531010.0,0,0,0,4,4,7,7,9,9,9,9,13
FIS,Fidelity National Information Services Inc,핀테크,573010.0,1,3,3,3,3,1,8,8,8,8,8,8
ITW,Illinois Tool Works Inc,복합 기업,544010.0,1,3,3,1,3,4,8,8,8,8,12,12
COF,Capital One Financial Corp,은행,551010.0,1,1,1,4,1,7,4,9,9,9,9,13
NSC,Norfolk Southern Corp,화물 및 물류 서비스,524050.0,1,3,3,3,3,1,8,8,8,8,8,8
NOC,Northrop Grumman Corp,우주항공 및 국방,521010.0,1,3,3,3,3,1,1,1,1,1,8,8
SQ,Block Inc Class A,전문 및 상업 서비스,522030.0,1,3,3,1,3,4,8,8,8,8,8,8
FDX,FedEx Corp,화물 및 물류 서비스,524050.0,0,1,0,4,4,7,7,7,7,7,7,7
ETN,Eaton Corporation PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,4,4,4,4,4
WM,Waste Management Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,8,8,8,8,8,8
GD,General Dynamics Corp,우주항공 및 국방,521010.0,0,0,0,0,4,3,3,3,3,3,3,3
EMR,Emerson Electric Co,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,4,4,4,12,12
TRI,Thomson Reuters Corp,전문 및 상업 서비스,522030.0,1,3,3,1,3,4,8,4,4,4,4,4
CP,Canadian Pacific Railway Ltd,화물 및 물류 서비스,524050.0,1,3,3,1,3,1,8,8,8,8,8,8
JCI,Johnson Controls International PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,9,9,9,9,9
ROP,Roper Technologies Inc,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,1,8,8,8,8,8,8
INFO,IHS Markit Ltd,전문 및 상업 서비스,522030.0,1,3,3,1,1,4,4,4,4,4,4,4
GPN,Global Payments Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,8,8,8,8,8,8
