Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
SASR,Sandy Spring Bancorp Inc,은행,551010.0,2,0,0,2,5,6,6,6,6,6,6,6
BANR,Banner Corp,은행,551010.0,2,2,2,2,2,2,2,2,2,2,2,2
HTLF,Heartland Financial USA Inc,은행,551010.0,2,2,2,2,4,2,2,2,2,2,2,2
LKFN,Lakeland Financial Corp,은행,551010.0,1,1,0,5,6,5,5,9,9,5,5,9
HOPE,Hope Bancorp Inc,은행,551010.0,0,3,2,3,2,4,4,6,10,10,10,10
RNST,Renasant Corp,은행,551010.0,2,2,2,2,2,6,6,6,10,10,10,10
TRMK,Trustmark Corp,은행,551010.0,2,2,4,4,4,2,2,2,2,2,2,2
ECPG,Encore Capital Group Inc,은행,551010.0,1,0,0,5,6,5,5,5,5,5,5,9
PRAA,PRA Group Inc,은행,551010.0,1,0,0,5,6,5,5,9,9,5,5,9
VBTX,Veritex Holdings Inc,은행,551010.0,2,0,0,5,5,5,5,5,5,7,7,7
VRTS,Virtus Investment Partners Inc,투자은행 및 서비스,551020.0,1,1,1,5,6,5,1,9,9,9,9,9
EGBN,Eagle Bancorp Inc,은행,551010.0,2,2,2,2,2,6,6,6,10,10,10,10
CTRE,CareTrust REIT Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,7,8,8,8,11,11,13
