Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
CSTM,Constellium SE Class A,메탈&마이닝,512010.0,1,2,1,5,5,1,8,1,1,1,1,1
NGVT,Ingevity Corp,화학,511010.0,2,0,2,1,1,3,3,3,9,9,9,9
NHI,National Health Investors Inc,주택 및 상업용 리츠,601020.0,0,0,2,2,2,4,4,9,9,9,9,9
TPH,Tri Pointe Homes Inc (Delaware),주택건설,532030.0,1,1,1,4,5,1,8,8,1,1,1,1
EBS,Emergent BioSolutions Inc,제약,562010.0,1,1,4,1,4,5,2,2,2,2,2,2
PRG,PROG Holdings Inc,"개인, 가정 용품 및 서비스",542010.0,1,1,4,1,1,5,5,5,5,5,5,5
RIG,Transocean Ltd,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,0,0,0,0,0,0
ABR,Arbor Realty Trust Inc,주택 및 상업용 리츠,601020.0,1,1,4,4,5,2,5,8,8,8,8,5
RLJ,RLJ Lodging Trust,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,0,0,4,4,0,0
ENR,Energizer Holdings Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,2,2,2,4,4,9,4,4,9,4
UNFI,United Natural Foods Inc,식품 및 약품소매,543010.0,0,3,3,3,6,7,7,7,7,7,12,12
GCP,GCP Applied Technologies Inc,건축 자재,512020.0,0,3,0,0,0,6,0,4,0,10,12,12
CNR,Cornerstone Building Brands Inc,주택건설,532030.0,0,3,3,3,3,6,1,4,10,10,12,12
MTX,Minerals Technologies Inc,화학,511010.0,2,2,3,5,3,6,1,4,10,10,12,13
CPK,Chesapeake Utilities Corp,천연가스 유틸리티,591020.0,1,1,4,4,4,2,5,8,8,8,8,8
DOOR,Masonite International Corp,주택건설,532030.0,1,1,4,4,5,2,8,8,8,8,8,1
